remoteFollow.png; Si vous suivez quelqu’un sur une instance extérieure…;
remoteFollowRedirectCropped.png; …elle est redirigée automatiquement,;
interactWithToot.png; …ou si vous interagissez avec un pouet,;
interactWithTootRedirect.png; …, il est redirigé lui aussi.;
settings.png; Tout est fait automatiquement en arrière-plan. Vous n’avez besoin d’entrer qu’une seule chose : votre nom de compte Mastodon.;
